,year,month,day,daily_rainfall_total,highest_30_min_rainfall,highest_60_min_rainfall,highest_120_min_rainfall,mean_temperature,maximum_temperature,minimum_temperature,mean_wind_speed,max_wind_speed
8792,2004,1,27,23.6,—,—,—,25.4,28.2,23.6,6.3,36.0
8793,2004,1,28,6.3,—,—,—,26.3,29.9,24.4,6.2,29.2
8794,2004,1,29,96.4,—,—,—,24.5,26.7,22.2,2.9,27.4
8795,2004,1,30,0.0,—,—,—,26.3,30.4,23.4,6.9,25.9
8796,2004,1,31,0.0,—,—,—,27.7,31.6,24.9,6.8,27.0
8797,2004,2,1,1.3,—,—,—,27.2,30.3,24.5,6.0,25.2
8798,2004,2,2,19.2,—,—,—,26.0,29.1,22.6,3.8,30.6
8799,2004,2,3,3.7,—,—,—,26.7,30.3,24.4,6.2,22.7
8800,2004,2,4,0.0,—,—,—,27.7,32.0,24.6,6.4,28.8
8801,2004,2,5,0.0,—,—,—,28.1,32.2,25.7,11.5,32.0
8802,2004,2,6,7.7,—,—,—,27.4,32.4,24.7,6.5,28.8
8803,2004,2,7,0.0,—,—,—,27.5,31.1,25.5,14.1,34.2
8804,2004,2,8,0.0,—,—,—,27.5,31.7,24.8,11.4,34.6
8805,2004,2,9,0.0,—,—,—,27.6,31.8,24.9,11.7,32.4
8806,2004,2,10,0.0,—,—,—,27.6,31.8,24.9,12.3,39.6
8807,2004,2,11,0.0,—,—,—,27.9,31.5,25.5,18.7,43.9
8808,2004,2,12,0.0,—,—,—,27.7,31.6,24.8,14.5,37.8
8809,2004,2,13,0.0,—,—,—,27.3,31.5,24.6,11.6,41.4
8810,2004,2,14,0.0,—,—,—,27.7,31.4,25.2,15.5,39.6
8811,2004,2,15,0.0,—,—,—,27.7,31.8,25.1,16.0,34.6
8812,2004,2,16,0.0,—,—,—,27.4,31.2,24.6,15.7,36.7
8813,2004,2,17,0.0,—,—,—,27.5,32.1,24.4,15.4,34.2
8814,2004,2,18,0.0,—,—,—,27.3,30.7,25.3,16.6,35.3
8815,2004,2,19,0.0,—,—,—,27.8,32.4,24.9,16.5,34.6
8816,2004,2,20,0.0,—,—,—,28.1,32.8,25.0,16.4,33.8
8817,2004,2,21,0.0,—,—,—,27.9,32.7,25.0,13.2,32.4
8818,2004,2,22,0.0,—,—,—,27.8,32.8,24.0,13.1,35.3
8819,2004,2,23,0.0,—,—,—,28.1,32.3,25.1,11.7,34.2
8820,2004,2,24,0.0,—,—,—,27.9,33.5,24.2,10.6,29.5
8821,2004,2,25,0.0,—,—,—,28.2,33.7,24.7,12.2,27.0
8822,2004,2,26,0.0,—,—,—,27.9,33.5,24.9,11.6,31.7
8823,2004,2,27,0.0,—,—,—,27.7,32.7,24.1,10.3,33.5
8824,2004,2,28,0.0,—,—,—,27.8,32.8,24.4,5.2,26.6
8825,2004,2,29,0.0,—,—,—,28.4,34.0,25.2,11.8,37.8
8826,2004,3,1,0.0,—,—,—,28.3,32.6,25.4,7.8,29.9
8827,2004,3,2,0.1,—,—,—,28.1,33.7,25.0,5.3,27.0
8828,2004,3,3,2.2,—,—,—,27.9,32.1,25.6,3.8,28.1
8829,2004,3,4,13.0,—,—,—,27.3,33.5,23.6,5.5,46.8
8830,2004,3,5,0.0,—,—,—,28.3,33.1,25.4,11.1,31.3
8831,2004,3,6,0.0,—,—,—,28.2,33.1,25.4,10.2,37.8
8832,2004,3,7,7.3,—,—,—,28.2,32.0,25.0,11.6,36.0
8833,2004,3,8,122.8,—,—,—,25.3,26.5,22.2,8.0,43.2
8834,2004,3,9,2.6,—,—,—,25.5,28.9,22.8,9.0,33.5
8835,2004,3,10,0.0,—,—,—,27.1,31.9,24.8,5.2,25.2
8836,2004,3,11,29.6,—,—,—,25.4,30.5,23.1,6.6,32.4
8837,2004,3,12,16.7,—,—,—,26.9,32.9,23.6,3.8,30.6
8838,2004,3,13,23.0,—,—,—,27.1,33.0,23.4,6.3,30.6
8839,2004,3,14,0.0,—,—,—,28.1,32.4,25.4,8.4,34.9
8840,2004,3,15,0.0,—,—,—,27.8,32.7,24.9,6.2,34.2
8841,2004,3,16,0.8,—,—,—,26.4,29.2,24.1,4.1,30.6
8842,2004,3,17,0.0,—,—,—,27.5,31.8,24.4,7.1,28.8
8843,2004,3,18,0.4,—,—,—,27.9,33.0,25.5,4.7,25.2
8844,2004,3,19,13.2,—,—,—,28.3,32.9,25.7,7.4,27.0
8845,2004,3,20,0.0,—,—,—,27.3,31.9,22.8,7.5,32.4
8846,2004,3,21,3.5,—,—,—,27.8,32.2,24.8,5.8,21.6
8847,2004,3,22,0.0,—,—,—,28.1,32.0,25.3,5.0,20.2
8848,2004,3,23,21.2,—,—,—,27.5,32.5,25.1,5.1,32.4
8849,2004,3,24,0.2,—,—,—,28.2,31.7,25.7,5.2,34.2
8850,2004,3,25,0.0,—,—,—,28.6,31.9,26.1,5.4,18.0
8851,2004,3,26,10.0,—,—,—,27.6,33.4,23.0,5.7,50.4
8852,2004,3,27,0.0,—,—,—,28.3,33.3,25.2,3.6,25.2
8853,2004,3,28,0.0,—,—,—,28.9,33.7,25.7,5.7,27.4
8854,2004,3,29,0.0,—,—,—,28.8,32.7,26.0,6.9,30.6
8855,2004,3,30,2.8,—,—,—,28.5,32.7,25.5,6.5,32.4
8856,2004,3,31,0.0,—,—,—,29.2,33.5,27.0,9.5,28.8
8857,2004,4,1,0.0,—,—,—,28.8,32.7,26.1,5.5,32.4
8858,2004,4,2,5.6,—,—,—,27.6,32.5,25.4,3.3,45.0
8859,2004,4,3,0.3,—,—,—,28.6,32.4,25.3,4.1,32.4
8860,2004,4,4,9.9,—,—,—,26.5,30.9,24.8,1.8,25.2
8861,2004,4,5,0.0,—,—,—,27.3,32.1,25.2,3.9,27.0
8862,2004,4,6,0.2,—,—,—,28.1,32.6,25.3,3.7,32.4
8863,2004,4,7,0.1,—,—,—,28.5,32.1,26.3,3.8,30.6
8864,2004,4,8,0.0,—,—,—,28.6,32.2,25.6,5.3,22.7
8865,2004,4,9,0.0,—,—,—,29.0,33.0,26.2,6.6,27.7
8866,2004,4,10,0.0,—,—,—,29.3,33.1,26.7,7.1,35.3
8867,2004,4,11,0.0,—,—,—,29.0,33.5,25.9,4.7,28.8
8868,2004,4,12,0.0,—,—,—,29.3,33.7,26.0,6.9,30.6
8869,2004,4,13,0.0,—,—,—,29.8,33.9,26.7,7.4,25.9
8870,2004,4,14,0.0,—,—,—,30.3,34.4,27.5,9.7,30.6
8871,2004,4,15,0.0,—,—,—,30.0,34.4,27.4,8.2,45.0
8872,2004,4,16,0.0,—,—,—,30.0,33.9,28.1,11.4,27.4
8873,2004,4,17,0.0,—,—,—,29.9,34.4,26.5,10.5,31.3
8874,2004,4,18,0.0,—,—,—,30.1,34.2,27.6,11.1,32.8
8875,2004,4,19,0.0,—,—,—,29.6,33.8,26.1,7.2,31.3
8876,2004,4,20,0.0,—,—,—,30.1,35.0,27.0,8.5,24.1
8877,2004,4,21,0.0,—,—,—,29.7,35.1,26.1,6.9,27.4
8878,2004,4,22,18.1,—,—,—,28.7,34.4,26.1,3.8,46.8
8879,2004,4,23,0.3,—,—,—,28.4,34.5,26.3,3.0,36.0
8880,2004,4,24,0.0,—,—,—,27.1,29.0,25.5,4.0,27.0
8881,2004,4,25,0.0,—,—,—,29.3,34.2,25.6,5.8,32.4
8882,2004,4,26,2.1,—,—,—,28.7,33.6,26.1,3.5,30.6
8883,2004,4,27,0.0,—,—,—,29.2,33.7,25.9,5.9,31.3
8884,2004,4,28,4.5,—,—,—,29.1,34.5,25.9,6.2,26.6
8885,2004,4,29,16.0,—,—,—,27.4,32.8,24.5,6.2,23.8
8886,2004,4,30,0.0,—,—,—,28.0,33.0,24.4,4.1,23.4
8887,2004,5,1,0.0,—,—,—,29.3,33.0,25.7,4.8,29.5
8888,2004,5,2,0.0,—,—,—,29.0,32.1,27.1,3.3,28.4
8889,2004,5,3,0.0,—,—,—,29.3,33.2,26.6,2.2,25.2
8890,2004,5,4,0.0,—,—,—,29.1,33.4,26.6,2.9,29.2
8891,2004,5,5,73.4,—,—,—,26.9,31.6,24.5,1.8,32.8
8892,2004,5,6,33.0,—,—,—,27.1,29.5,25.2,1.7,23.8
8893,2004,5,7,5.7,—,—,—,28.0,31.6,26.2,1.2,29.5
8894,2004,5,8,0.0,—,—,—,28.7,32.5,25.9,1.5,32.8
8895,2004,5,9,0.0,—,—,—,30.0,33.8,26.7,8.6,25.6
8896,2004,5,10,0.0,—,—,—,30.4,34.2,28.3,12.2,29.9
8897,2004,5,11,0.0,—,—,—,29.7,34.2,27.4,5.1,28.1
8898,2004,5,12,2.3,—,—,—,28.8,32.5,26.6,3.2,20.2
8899,2004,5,13,0.0,—,—,—,30.0,33.4,27.0,5.1,24.5
8900,2004,5,14,0.0,—,—,—,30.0,33.4,27.4,4.3,21.2
8901,2004,5,15,0.0,—,—,—,29.7,34.3,26.9,4.0,27.7
8902,2004,5,16,0.0,—,—,—,30.3,33.9,27.0,5.0,19.8
8903,2004,5,17,0.0,—,—,—,30.6,33.9,27.7,4.0,23.0
8904,2004,5,18,0.3,—,—,—,29.6,34.1,27.0,2.6,22.7
8905,2004,5,19,1.7,—,—,—,29.2,32.6,27.6,4.6,32.0
8906,2004,5,20,0.0,—,—,—,30.2,34.2,27.4,9.3,35.6
8907,2004,5,21,0.0,—,—,—,30.1,33.0,27.8,6.6,36.0
8908,2004,5,22,2.1,—,—,—,29.5,32.0,27.3,4.7,22.7
8909,2004,5,23,0.2,—,—,—,29.7,33.4,27.0,4.5,23.0
8910,2004,5,24,0.2,—,—,—,27.9,29.9,25.1,3.3,30.6
8911,2004,5,25,0.0,—,—,—,28.1,33.4,25.9,3.9,31.3
8912,2004,5,26,15.6,—,—,—,26.9,32.3,23.6,1.7,34.6
8913,2004,5,27,0.5,—,—,—,26.7,28.8,25.1,1.7,19.4
8914,2004,5,28,0.0,—,—,—,28.5,33.7,25.3,3.0,19.4
8915,2004,5,29,0.4,—,—,—,27.8,31.8,25.9,2.0,24.1
8916,2004,5,30,2.2,—,—,—,27.6,33.3,24.8,3.9,41.4
8917,2004,5,31,0.0,—,—,—,28.4,32.9,24.6,6.5,35.3
8918,2004,6,1,17.0,—,—,—,27.5,33.7,23.6,5.4,46.8
8919,2004,6,2,0.0,—,—,—,27.6,32.3,24.4,3.4,21.6
8920,2004,6,3,1.0,—,—,—,28.2,31.4,25.4,3.4,24.1
8921,2004,6,4,21.8,—,—,—,28.2,31.4,26.7,4.7,29.5
8922,2004,6,5,0.0,—,—,—,27.5,30.2,23.5,2.9,39.6
8923,2004,6,6,13.1,—,—,—,29.0,32.3,26.2,7.5,34.2
8924,2004,6,7,0.1,—,—,—,28.5,32.0,24.4,5.8,28.8
8925,2004,6,8,0.0,—,—,—,29.4,32.4,26.3,6.2,25.2
8926,2004,6,9,68.1,—,—,—,26.3,29.0,22.5,3.1,42.5
8927,2004,6,10,0.0,—,—,—,28.3,32.1,25.0,3.6,16.9
8928,2004,6,11,0.0,—,—,—,29.6,33.5,26.5,7.5,23.4
8929,2004,6,12,0.0,—,—,—,30.0,33.2,27.6,11.3,23.8
8930,2004,6,13,0.0,—,—,—,30.3,33.4,28.0,12.9,25.6
8931,2004,6,14,0.0,—,—,—,30.2,33.1,28.0,13.4,31.7
8932,2004,6,15,0.0,—,—,—,29.9,33.0,27.7,14.8,27.7
8933,2004,6,16,0.0,—,—,—,30.1,33.2,27.6,14.3,33.1
8934,2004,6,17,0.0,—,—,—,30.0,33.5,27.0,12.0,32.8
8935,2004,6,18,0.0,—,—,—,29.0,33.4,24.7,8.2,23.8
8936,2004,6,19,0.0,—,—,—,29.5,33.0,26.2,11.2,28.8
8937,2004,6,20,0.0,—,—,—,30.0,33.6,27.6,12.1,27.7
8938,2004,6,21,0.0,—,—,—,30.0,33.2,27.1,12.2,27.4
8939,2004,6,22,0.0,—,—,—,29.3,32.5,27.2,6.6,24.8
8940,2004,6,23,0.0,—,—,—,28.8,31.5,27.2,9.7,26.3
8941,2004,6,24,0.0,—,—,—,29.5,31.5,27.3,12.2,28.4
8942,2004,6,25,0.0,—,—,—,29.7,32.6,27.3,11.5,28.1
8943,2004,6,26,2.0,—,—,—,28.2,30.9,25.9,7.1,27.7
8944,2004,6,27,0.0,—,—,—,28.6,32.4,25.1,8.6,28.8
8945,2004,6,28,0.0,—,—,—,29.8,33.4,27.0,10.1,28.8
8946,2004,6,29,2.3,—,—,—,29.0,32.4,26.6,8.2,30.6
8947,2004,6,30,1.8,—,—,—,28.0,32.4,25.2,7.1,36.0
8948,2004,7,1,34.3,—,—,—,28.0,31.1,23.7,7.4,27.0
8949,2004,7,2,0.0,—,—,—,28.2,31.2,22.5,7.1,47.2
8950,2004,7,3,0.3,—,—,—,28.5,32.7,25.6,2.9,21.6
8951,2004,7,4,0.0,—,—,—,28.1,32.2,25.9,3.4,41.8
8952,2004,7,5,0.0,—,—,—,27.3,31.5,25.0,7.2,32.0
8953,2004,7,6,0.3,—,—,—,26.4,31.2,24.7,4.2,36.0
8954,2004,7,7,1.2,—,—,—,27.6,31.6,24.6,5.1,27.7
8955,2004,7,8,13.7,—,—,—,25.5,26.8,23.6,3.8,23.4
8956,2004,7,9,0.0,—,—,—,27.1,31.7,24.5,6.9,45.4
8957,2004,7,10,0.7,—,—,—,27.0,29.5,24.5,5.1,27.0
8958,2004,7,11,0.0,—,—,—,27.6,31.3,24.7,2.0,18.4
8959,2004,7,12,0.9,—,—,—,26.8,30.7,24.7,1.6,18.0
8960,2004,7,13,7.3,—,—,—,27.1,32.0,24.2,4.7,34.6
8961,2004,7,14,7.8,—,—,—,26.7,30.5,24.3,4.6,27.0
8962,2004,7,15,13.5,—,—,—,26.4,29.7,22.9,1.7,25.6
8963,2004,7,16,33.6,—,—,—,27.2,29.9,24.7,3.5,28.1
8964,2004,7,17,0.0,—,—,—,26.5,29.4,21.1,4.9,55.8
8965,2004,7,18,0.0,—,—,—,28.1,31.4,25.2,7.6,25.9
8966,2004,7,19,0.0,—,—,—,29.0,32.1,26.3,12.5,29.9
8967,2004,7,20,18.4,—,—,—,28.9,32.5,25.2,11.6,39.6
8968,2004,7,21,0.6,—,—,—,27.0,30.5,22.5,9.2,43.2
8969,2004,7,22,0.0,—,—,—,28.9,32.9,26.5,12.1,32.4
8970,2004,7,23,4.6,—,—,—,28.4,31.6,25.2,10.5,43.9
8971,2004,7,24,3.6,—,—,—,26.3,28.0,23.0,8.5,38.9
8972,2004,7,25,0.1,—,—,—,28.1,31.8,25.7,8.3,33.1
8973,2004,7,26,2.7,—,—,—,27.5,30.6,25.0,8.6,33.1
8974,2004,7,27,3.5,—,—,—,26.5,30.6,24.5,3.9,29.2
8975,2004,7,28,0.6,—,—,—,27.2,31.2,25.2,4.6,27.7
8976,2004,7,29,17.9,—,—,—,27.3,31.2,24.1,4.6,28.8
8977,2004,7,30,0.1,—,—,—,27.2,31.0,24.3,6.5,27.0
8978,2004,7,31,0.9,—,—,—,25.8,27.6,24.5,5.3,27.0
8979,2004,8,1,28.4,—,—,—,27.0,31.6,25.0,7.0,35.6
8980,2004,8,2,1.7,—,—,—,25.6,28.0,22.1,10.5,40.7
8981,2004,8,3,0.0,—,—,—,28.4,31.8,25.5,12.9,27.7
8982,2004,8,4,0.0,—,—,—,28.5,31.6,25.8,13.6,31.0
8983,2004,8,5,0.0,—,—,—,28.5,31.9,25.9,12.3,27.4
8984,2004,8,6,0.0,—,—,—,28.7,32.1,26.0,13.8,31.0
8985,2004,8,7,0.0,—,—,—,28.5,31.6,26.5,13.1,29.9
8986,2004,8,8,0.0,—,—,—,28.4,31.5,25.6,13.0,28.1
8987,2004,8,9,0.0,—,—,—,28.6,31.6,26.4,13.6,31.3
8988,2004,8,10,0.0,—,—,—,28.7,31.5,26.5,10.6,28.1
8989,2004,8,11,0.0,—,—,—,28.4,31.5,25.4,12.4,33.5
8990,2004,8,12,0.0,—,—,—,28.7,31.7,26.2,12.6,32.4
8991,2004,8,13,0.0,—,—,—,28.4,31.4,25.8,10.1,28.4
8992,2004,8,14,0.0,—,—,—,28.6,31.6,26.2,11.5,31.3
8993,2004,8,15,5.5,—,—,—,27.3,31.9,23.2,7.5,25.6
8994,2004,8,16,0.0,—,—,—,27.4,31.6,24.5,6.7,27.4
8995,2004,8,17,0.0,—,—,—,28.5,32.1,25.3,10.8,28.1
8996,2004,8,18,6.8,—,—,—,28.5,31.3,25.0,11.6,26.3
8997,2004,8,19,0.0,—,—,—,28.0,31.8,24.4,9.3,29.5
8998,2004,8,20,24.2,—,—,—,26.8,31.8,23.3,11.1,36.0
8999,2004,8,21,0.0,—,—,—,28.0,32.1,23.7,9.5,28.4
9000,2004,8,22,0.0,—,—,—,29.1,33.5,26.5,7.3,30.6
9001,2004,8,23,0.0,—,—,—,28.8,32.4,26.4,10.6,31.7
9002,2004,8,24,0.0,—,—,—,29.0,31.9,27.1,10.8,28.8
9003,2004,8,25,111.5,—,—,—,26.4,30.0,23.9,6.8,38.5
9004,2004,8,26,0.0,—,—,—,28.2,32.2,24.2,6.7,27.7
9005,2004,8,27,3.3,—,—,—,28.7,31.6,26.2,13.9,41.4
9006,2004,8,28,0.0,—,—,—,29.3,32.4,27.1,12.1,28.4
9007,2004,8,29,0.0,—,—,—,28.9,32.1,26.8,12.5,34.2
9008,2004,8,30,0.0,—,—,—,28.9,32.3,26.5,14.2,31.0
9009,2004,8,31,3.8,—,—,—,28.7,32.3,25.4,15.6,32.8
9010,2004,9,1,10.7,—,—,—,28.5,32.1,23.4,14.7,46.8
9011,2004,9,2,0.0,—,—,—,28.8,32.3,26.6,15.3,43.2
9012,2004,9,3,0.0,—,—,—,29.2,32.0,26.8,10.1,28.8
9013,2004,9,4,0.0,—,—,—,29.0,32.3,26.0,8.0,28.8
9014,2004,9,5,6.1,—,—,—,27.4,31.4,24.7,8.1,43.2
9015,2004,9,6,0.8,—,—,—,27.0,31.6,24.2,8.9,31.3
9016,2004,9,7,0.0,—,—,—,27.5,32.3,23.5,8.2,28.8
9017,2004,9,8,0.0,—,—,—,28.6,32.6,24.8,10.7,36.0
9018,2004,9,9,0.0,—,—,—,28.6,31.7,26.0,13.3,34.2
9019,2004,9,10,1.8,—,—,—,28.8,33.1,26.3,12.9,43.9
9020,2004,9,11,0.0,—,—,—,28.6,32.2,26.4,10.6,36.7
9021,2004,9,12,0.0,—,—,—,28.2,32.3,25.7,9.2,50.4
9022,2004,9,13,0.0,—,—,—,28.5,31.8,25.5,12.5,37.8
9023,2004,9,14,25.9,—,—,—,27.2,31.0,24.4,5.8,36.4
9024,2004,9,15,0.0,—,—,—,26.9,31.7,25.4,4.1,36.7
9025,2004,9,16,4.5,—,—,—,25.7,29.0,24.4,2.8,36.0
9026,2004,9,17,0.0,—,—,—,27.5,31.5,24.6,4.9,38.2
9027,2004,9,18,0.0,—,—,—,28.3,32.3,25.2,8.1,31.7
9028,2004,9,19,24.7,—,—,—,27.6,32.5,23.9,8.8,54.0
9029,2004,9,20,0.0,—,—,—,27.7,31.5,24.4,7.6,23.4
9030,2004,9,21,29.1,—,—,—,26.7,32.0,24.0,4.4,27.4
9031,2004,9,22,0.0,—,—,—,27.6,32.0,24.0,7.4,31.0
9032,2004,9,23,0.0,—,—,—,28.5,32.5,25.0,5.5,25.6
9033,2004,9,24,15.7,—,—,—,27.9,32.1,25.2,3.4,27.0
9034,2004,9,25,1.1,—,—,—,27.7,32.3,25.3,3.7,29.5
9035,2004,9,26,0.9,—,—,—,27.4,32.0,24.9,4.8,30.6
9036,2004,9,27,0.0,—,—,—,28.0,31.4,24.9,4.8,25.2
9037,2004,9,28,0.2,—,—,—,28.0,32.7,25.7,4.7,38.5
9038,2004,9,29,6.4,—,—,—,26.4,28.3,25.3,3.5,25.9
9039,2004,9,30,1.0,—,—,—,26.1,27.7,24.9,4.9,27.4
9040,2004,10,1,0.0,—,—,—,27.5,30.1,24.7,3.7,20.2
9041,2004,10,2,0.0,—,—,—,28.2,32.5,24.2,4.2,21.6
9042,2004,10,3,9.6,—,—,—,27.2,31.6,24.4,3.5,25.9
9043,2004,10,4,0.1,—,—,—,28.4,32.4,24.4,6.9,29.2
9044,2004,10,5,0.0,—,—,—,29.3,32.2,26.7,8.0,28.1
9045,2004,10,6,0.0,—,—,—,29.1,32.5,26.3,12.4,43.2
9046,2004,10,7,0.0,—,—,—,29.2,32.1,27.0,12.9,32.0
9047,2004,10,8,0.0,—,—,—,29.1,32.0,26.7,11.6,43.2
9048,2004,10,9,0.0,—,—,—,27.6,30.1,25.8,6.6,31.7
9049,2004,10,10,0.0,—,—,—,28.9,33.3,25.4,7.4,30.6
9050,2004,10,11,0.0,—,—,—,28.5,32.9,25.0,7.1,32.4
9051,2004,10,12,0.0,—,—,—,29.1,33.4,25.8,7.7,41.8
9052,2004,10,13,0.0,—,—,—,28.1,33.0,25.6,3.4,28.8
9053,2004,10,14,0.0,—,—,—,28.6,33.3,24.8,4.5,20.2
9054,2004,10,15,0.0,—,—,—,29.4,34.2,26.1,6.7,25.6
9055,2004,10,16,0.0,—,—,—,28.8,32.5,25.7,4.0,20.5
9056,2004,10,17,0.0,—,—,—,28.4,32.9,25.3,5.0,34.9
9057,2004,10,18,7.9,—,—,—,27.5,30.5,25.6,2.2,18.7
9058,2004,10,19,0.4,—,—,—,26.4,29.5,24.0,3.6,28.4
9059,2004,10,20,0.0,—,—,—,28.2,32.8,24.9,4.6,30.6
9060,2004,10,21,19.6,—,—,—,26.7,29.9,24.0,3.5,46.8
9061,2004,10,22,25.3,—,—,—,26.7,30.7,24.0,3.0,32.4
9062,2004,10,23,6.4,—,—,—,26.0,30.8,23.7,3.4,28.8
9063,2004,10,24,3.1,—,—,—,26.5,29.9,24.2,2.7,32.4
9064,2004,10,25,25.0,—,—,—,27.3,31.6,23.2,5.3,45.0
9065,2004,10,26,5.1,—,—,—,26.5,27.6,25.5,4.2,21.6
9066,2004,10,27,12.1,—,—,—,27.7,31.5,24.2,5.2,37.8
9067,2004,10,28,5.4,—,—,—,25.7,29.5,23.9,1.9,19.1
9068,2004,10,29,5.4,—,—,—,26.2,31.0,24.0,2.6,31.3
9069,2004,10,30,0.2,—,—,—,27.3,32.2,24.5,3.3,25.2
9070,2004,10,31,0.0,—,—,—,27.1,32.1,24.6,2.9,21.6
9071,2004,11,1,17.4,—,—,—,26.6,31.5,24.6,1.9,28.8
9072,2004,11,2,0.0,—,—,—,27.1,30.7,24.2,2.0,19.8
9073,2004,11,3,0.4,—,—,—,27.7,31.9,25.1,3.9,31.0
9074,2004,11,4,2.2,—,—,—,26.8,31.4,24.7,2.5,24.1
9075,2004,11,5,62.4,—,—,—,26.2,31.0,24.4,3.5,45.0
9076,2004,11,6,0.0,—,—,—,27.6,32.3,24.0,3.7,20.5
9077,2004,11,7,0.0,—,—,—,28.1,32.5,24.4,4.7,17.3
9078,2004,11,8,0.0,—,—,—,27.5,31.7,24.8,4.5,19.8
9079,2004,11,9,0.2,—,—,—,27.4,31.6,24.6,6.3,31.7
9080,2004,11,10,0.0,—,—,—,27.8,32.2,25.2,2.8,27.0
9081,2004,11,11,0.2,—,—,—,27.7,31.8,25.2,2.6,27.0
9082,2004,11,12,13.0,—,—,—,26.6,31.5,24.1,3.2,34.9
9083,2004,11,13,1.1,—,—,—,27.8,32.0,24.6,3.2,26.6
9084,2004,11,14,0.4,—,—,—,27.3,31.4,25.5,1.3,41.4
9085,2004,11,15,0.0,—,—,—,27.8,32.5,24.5,3.5,21.2
9086,2004,11,16,0.4,—,—,—,26.9,31.5,25.2,3.9,29.9
9087,2004,11,17,0.0,—,—,—,28.2,32.1,25.2,6.5,32.4
9088,2004,11,18,0.0,—,—,—,28.4,32.2,24.9,9.0,28.4
9089,2004,11,19,36.3,—,—,—,27.4,31.8,24.4,8.9,39.6
9090,2004,11,20,0.1,—,—,—,25.8,28.9,22.8,6.9,27.7
9091,2004,11,21,0.5,—,—,—,27.5,31.6,25.3,6.6,32.4
9092,2004,11,22,0.0,—,—,—,26.7,29.4,24.8,5.0,25.6
9093,2004,11,23,4.0,—,—,—,26.7,30.9,24.4,4.6,28.8
9094,2004,11,24,0.1,—,—,—,27.6,31.2,25.0,3.4,21.6
9095,2004,11,25,1.4,—,—,—,27.4,32.5,25.0,4.4,22.7
9096,2004,11,26,26.1,—,—,—,26.0,28.2,23.3,2.7,43.2
9097,2004,11,27,0.0,—,—,—,28.0,32.0,24.5,8.9,29.9
9098,2004,11,28,0.0,—,—,—,26.9,32.1,24.7,4.8,35.3
9099,2004,11,29,0.0,—,—,—,27.2,31.5,24.7,7.6,27.0
9100,2004,11,30,0.0,—,—,—,27.6,31.4,25.1,7.4,27.7
9101,2004,12,1,0.0,—,—,—,27.8,30.9,25.6,6.9,31.7
9102,2004,12,2,8.2,—,—,—,27.7,31.6,25.5,3.8,25.2
9103,2004,12,3,7.8,—,—,—,28.2,32.7,25.3,4.1,25.9
9104,2004,12,4,0.0,—,—,—,27.6,30.2,25.8,4.0,22.7
9105,2004,12,5,0.0,—,—,—,27.8,31.4,25.1,8.8,28.8
9106,2004,12,6,5.7,—,—,—,25.5,26.7,23.9,5.0,29.2
9107,2004,12,7,2.2,—,—,—,24.6,25.2,23.8,4.3,23.0
9108,2004,12,8,0.7,—,—,—,26.2,30.4,23.6,4.8,27.4
9109,2004,12,9,0.0,—,—,—,26.8,30.0,24.1,6.8,23.4
9110,2004,12,10,0.0,—,—,—,27.0,31.5,24.4,4.4,25.9
9111,2004,12,11,13.5,—,—,—,27.1,30.0,24.6,5.8,23.8
9112,2004,12,12,18.1,—,—,—,26.2,30.0,23.9,6.9,25.2
9113,2004,12,13,4.2,—,—,—,27.0,29.9,25.4,13.4,45.4
9114,2004,12,14,0.0,—,—,—,27.3,31.1,24.4,10.8,34.9
9115,2004,12,15,0.0,—,—,—,27.5,31.2,24.3,7.4,27.0
9116,2004,12,16,0.0,—,—,—,27.5,31.8,24.9,8.1,31.3
9117,2004,12,17,4.9,—,—,—,27.3,31.5,24.7,9.3,34.6
9118,2004,12,18,1.7,—,—,—,27.1,31.1,25.4,8.1,31.7
9119,2004,12,19,0.0,—,—,—,27.3,31.0,24.5,7.2,27.0
9120,2004,12,20,0.0,—,—,—,27.1,31.0,24.1,9.8,27.7
9121,2004,12,21,0.0,—,—,—,27.2,30.4,24.5,11.1,28.8
9122,2004,12,22,0.0,—,—,—,26.9,30.5,24.1,9.7,36.0
9123,2004,12,23,0.0,—,—,—,27.1,31.0,24.3,8.8,31.7
9124,2004,12,24,0.0,—,—,—,27.5,31.2,25.1,12.9,32.0
9125,2004,12,25,0.0,—,—,—,27.5,31.4,24.9,10.1,36.0
9126,2004,12,26,0.0,—,—,—,27.2,29.6,25.0,6.9,28.4
9127,2004,12,27,3.4,—,—,—,26.8,32.1,23.6,9.5,34.6
9128,2004,12,28,20.1,—,—,—,24.7,25.6,23.5,6.4,27.0
9129,2004,12,29,0.0,—,—,—,25.0,27.2,23.0,8.1,24.5
9130,2004,12,30,12.9,—,—,—,25.6,28.7,24.1,6.3,24.5
9131,2004,12,31,36.4,—,—,—,25.7,27.9,24.1,6.7,43.2
9132,2005,1,1,11.8,—,—,—,26.1,27.7,24.8,9.8,34.9
9133,2005,1,2,96.7,—,—,—,24.7,26.1,23.2,7.2,28.8
9134,2005,1,3,0.1,—,—,—,25.9,29.2,23.5,7.2,29.5
9135,2005,1,4,13.4,—,—,—,26.5,29.4,24.2,8.3,29.2
9136,2005,1,5,0.3,—,—,—,26.5,30.2,23.7,8.8,35.3
9137,2005,1,6,0.0,—,—,—,26.8,29.8,24.5,8.4,33.5
9138,2005,1,7,2.8,—,—,—,26.2,29.3,24.1,5.8,25.6
